id,sales
3006925,0.0
3006926,16.776039997
3006927,0.0
3006928,0.0
3006929,0.0
3006930,3148.49
3006931,0.0
3006932,305.8154699999999
3006933,0.0
3006934,1279.93
3006935,2991.75
3006936,152.81705011999998
3006937,199.69
3006938,102.42017999999999
3006939,4588.358609999999
3006940,0.0
3006941,0.0
3006942,36.39
3006943,29.8
3006944,0.0
3006945,108.55795002
3006946,0.0
3006947,0.0
3006948,0.0
3006949,129.33
3006950,0.0
3006951,0.0
3006952,150.45903002
3006953,0.0
3006954,0.0
3006955,0.0
3006956,0.0
3006957,1572.6080189999984
3006958,0.0
3006959,7.609449999999999
3006960,11.72
3006961,0.03
3006962,15.29
3006963,8540.08
3006964,0.04
3006965,614.9332700000006
3006966,11.91
3006967,2431.37
3006968,2765.19
3006969,95.73545008000006
3006970,78.11
3006971,179.39090999999993
3006972,9269.60516
3006973,74.0
3006974,3.64
3006975,48.43
3006976,69.97
3006977,2.26
3006978,119.61088002000002
3006979,67.9
3006980,17.7
3006981,16.021430010000003
3006982,84.99205002000001
3006983,5.4
3006984,838.5769500000004
3006985,176.23435
3006986,7.8
3006987,31.01
3006988,807.54344992
3006989,214.86828999999986
3006990,7151.1354200000005
3006991,1.92
3006992,88.69957000000004
3006993,0.0
3006994,0.0
3006995,0.0
3006996,3323.57
3006997,0.0
3006998,222.14322
3006999,0.0
3007000,1481.27
3007001,892.92
3007002,228.85126000000025
3007003,195.07
3007004,57.93814000000002
3007005,4520.4338
3007006,0.0
3007007,0.0
3007008,0.0
3007009,0.0
3007010,0.0
3007011,172.19575002000002
3007012,0.0
3007013,0.0
3007014,0.0
3007015,103.46
3007016,0.0
3007017,0.0
3007018,135.10494002000002
3007019,0.0
3007020,0.0
3007021,0.0
3007022,0.0
3007023,0.0
3007024,0.0
3007025,5.333219999999999
3007026,0.0
3007027,0.0
3007028,0.0
3007029,3192.45
3007030,0.0
3007031,228.55321999999995
3007032,0.0
3007033,1293.94
3007034,3433.06
3007035,99.18276007999997
3007036,194.0
3007037,68.29451000000002
3007038,5084.611449999999
3007039,0.0
3007040,0.0
3007041,33.89
3007042,31.91
3007043,0.0
3007044,108.37754002
3007045,0.0
3007046,0.0
3007047,0.0
3007048,128.16
3007049,0.0
3007050,0.0
3007051,138.61104999999998
3007052,0.0
3007053,0.0
3007054,0.0
3007055,0.0
3007056,1585.946179999998
3007057,0.0
3007058,7.549449999999999
3007059,0.0
3007060,0.0
3007061,0.0
3007062,3085.28
3007063,0.0
3007064,286.0719099999999
3007065,0.0
3007066,1516.79
3007067,856.2
3007068,0.0
3007069,194.37
3007070,80.31116000000003
3007071,5080.92483
3007072,0.0
3007073,0.0
3007074,0.0
3007075,0.0
3007076,0.0
3007077,271.43
3007078,0.0
3007079,0.0
3007080,0.0
3007081,100.37
3007082,0.0
3007083,0.0
3007084,280.51197
3007085,0.0
3007086,0.0
3007087,0.0
3007088,0.0
3007089,2190.0397695999973
3007090,0.0
3007091,0.03
3007092,0.0
3007093,0.0
3007094,0.0
3007095,3145.39
3007096,0.0
3007097,231.17321999999996
3007098,0.0
3007099,1562.0
3007100,1334.82
3007101,97.41578003999996
3007102,197.38
3007103,88.897099
3007104,5005.36613
3007105,0.0
3007106,0.0
3007107,0.0
3007108,32.21
3007109,0.0
3007110,83.72546000000003
3007111,0.0
3007112,0.0
3007113,0.0
3007114,101.79
3007115,0.0
3007116,0.0
3007117,107.01197
3007118,0.0
3007119,0.0
3007120,0.0
3007121,0.0
3007122,2314.423889999997
3007123,0.0
3007124,3.3900199999999994
3007125,0.0
3007126,0.0
3007127,0.0
3007128,3054.99
3007129,0.0
3007130,229.45915999999997
3007131,0.0
3007132,1339.44
3007133,1334.82
3007134,228.85126000000025
3007135,193.29
3007136,124.48848000000004
3007137,4984.6547900000005
3007138,0.0
3007139,0.0
3007140,34.44
3007141,32.33
3007142,0.0
3007143,87.75980000000001
3007144,0.0
3007145,0.0
3007146,0.0
3007147,50.06
3007148,0.0
3007149,0.0
3007150,99.985
3007151,0.0
3007152,0.0
3007153,0.0
3007154,0.0
3007155,0.0
3007156,0.0
3007157,7.889269999999999
3007158,0.0
3007159,0.0
3007160,0.0
3007161,2999.63
3007162,0.0
3007163,233.54455999999993
3007164,0.0
3007165,1374.38
3007166,801.6
3007167,228.85126000000025
3007168,189.55
3007169,116.76517999999999
3007170,4788.207340000001
3007171,0.0
3007172,0.0
3007173,0.0
3007174,0.0
3007175,0.0
3007176,160.89545999999999
3007177,0.0
3007178,0.0
3007179,0.0
3007180,47.53
3007181,0.0
3007182,0.0
3007183,107.30197
3007184,0.0
3007185,0.0
3007186,0.0
3007187,0.0
3007188,0.0
3007189,0.0
3007190,3.3900199999999994
3007191,0.0
3007192,0.0
3007193,0.0
3007194,3007.99
3007195,0.0
3007196,706.4730400000004
3007197,0.0
3007198,1412.24
3007199,2704.26
3007200,143.45412001999998
3007201,191.05
3007202,91.76306000000001
3007203,5089.4907299999995
3007204,0.0
3007205,0.0
3007206,36.25
3007207,37.48
3007208,0.0
3007209,160.89545999999999
3007210,0.0
3007211,0.0
3007212,0.0
3007213,47.53
3007214,0.0
3007215,0.0
3007216,100.26925000000001
3007217,0.0
3007218,0.0
3007219,0.0
3007220,0.0
3007221,6759.242647000004
3007222,0.0
3007223,0.02
3007224,0.0
3007225,0.0
3007226,28.89
3007227,3101.47
3007228,0.0
3007229,706.4730400000004
3007230,5.18
3007231,1668.51
3007232,2374.46
3007233,90.30243002000002
3007234,0.0
3007235,0.0
3007236,4991.502369999999
3007237,0.0
3007238,0.0
3007239,34.67
3007240,38.95
3007241,0.0
3007242,88.53980000000001
3007243,0.0
3007244,0.0
3007245,0.0
3007246,72.17072000000002
3007247,0.0
3007248,0.0
3007249,100.26925000000001
3007250,0.0
3007251,0.0
3007252,0.0
3007253,0.0
3007254,7068.884247000005
3007255,0.0
3007256,0.02
3007257,0.0
3007258,0.0
3007259,28.89
3007260,3234.21
3007261,0.0
3007262,746.0289500000006
3007263,0.0
3007264,1691.57
3007265,2742.92
3007266,90.30243002000002
3007267,0.0
3007268,0.0
3007269,5136.467629999999
3007270,0.0
3007271,0.0
3007272,34.67
3007273,41.65
3007274,0.0
3007275,86.23546000000002
3007276,0.0
3007277,0.0
3007278,0.0
3007279,86.6
3007280,0.0
3007281,0.0
3007282,101.666
3007283,0.0
3007284,0.0
3007285,0.0
3007286,0.0
3007287,7068.884247000005
3007288,0.0
3007289,0.02
3007290,0.0
3007291,0.0
3007292,18.13
3007293,3153.47
3007294,0.0
3007295,729.9115300000005
3007296,0.0
3007297,1703.72
3007298,3044.35
3007299,90.30243002000002
3007300,293.89
3007301,142.83899069999998
3007302,5159.407109999999
3007303,0.0
3007304,0.0
3007305,0.0
3007306,40.62
3007307,0.0
3007308,89.87907000000001
3007309,0.0
3007310,0.0
3007311,12.52153
3007312,47.53
3007313,0.0
3007314,0.0
3007315,108.04197
3007316,0.0
3007317,0.0
3007318,0.0
3007319,0.0
3007320,7974.164439000006
3007321,17.89
3007322,17.2241
3007323,7.21
3007324,0.0
3007325,10.0
3007326,4281.27
3007327,0.0
3007328,634.3621300000004
3007329,9.97
3007330,1728.72
3007331,3043.45
3007332,93.49011008000006
3007333,331.38
3007334,179.39090999999993
3007335,7378.975159999999
3007336,25.57
3007337,2.05
3007338,48.43
3007339,65.18
3007340,0.06
3007341,323.7
3007342,39.52
3007343,7.83
3007344,8.23
3007345,102.92
3007346,5.77
3007347,517.1416399999996
3007348,157.39695
3007349,3.88
3007350,18.39
3007351,603.8281899200003
3007352,141.85033999999987
3007353,7136.991219999999
3007354,0.89
3007355,43.44524998000004
3007356,0.0
3007357,0.0
3007358,18.0
3007359,3271.4
3007360,0.0
3007361,711.3664700000005
3007362,5.7
3007363,1724.59
3007364,945.46
3007365,232.07384000000025
3007366,273.29
3007367,126.57131000000003
3007368,5098.095829999999
3007369,0.0
3007370,0.0
3007371,0.0
3007372,43.03
3007373,0.0
3007374,86.83546000000003
3007375,0.0
3007376,0.0
3007377,0.0
3007378,43.13
3007379,0.0
3007380,0.0
3007381,108.50197
3007382,0.0
3007383,0.0
3007384,370.15352000000036
3007385,0.0
3007386,7982.4677880000045
3007387,0.0
3007388,8.999270000000001
3007389,0.0
3007390,0.0
3007391,18.35
3007392,3212.98
3007393,0.0
3007394,715.5879800000006
3007395,0.0
3007396,1828.4
3007397,3353.3
3007398,90.55243002000002
3007399,0.0
3007400,0.0
3007401,5675.718409999999
3007402,0.0
3007403,0.0
3007404,34.56
3007405,0.0
3007406,0.0
3007407,289.19546
3007408,0.0
3007409,0.0
3007410,0.0
3007411,72.57072000000002
3007412,0.0
3007413,0.0
3007414,101.18925000000003
3007415,0.0
3007416,0.0
3007417,368.16977000000037
3007418,0.0
3007419,7077.187596000004
3007420,0.0
3007421,0.02
3007422,0.0
3007423,0.0
3007424,28.81
3007425,3251.31
3007426,0.0
3007427,710.6171500000005
3007428,0.0
3007429,1850.29
3007430,2752.52
3007431,92.61401002000001
3007432,0.0
3007433,0.0
3007434,5684.575399999999
3007435,0.0
3007436,0.0
3007437,0.0
3007438,66.39
3007439,0.0
3007440,665.97
3007441,0.0
3007442,0.0
3007443,5.972899999999999
3007444,86.6
3007445,0.0
3007446,0.0
3007447,101.18925000000003
3007448,0.0
3007449,0.0
3007450,0.0
3007451,0.0
3007452,7077.187596000004
3007453,0.0
3007454,0.0
3007455,0.0
3007456,0.0
3007457,19.07
3007458,4217.5
3007459,0.0
3007460,739.1017000000006
3007461,0.0
3007462,1759.3
3007463,3179.13
3007464,143.70412001999998
3007465,187.63
3007466,122.49718992000004
3007467,6173.251239999999
3007468,0.0
3007469,0.0
3007470,35.98
3007471,101.23
3007472,0.0
3007473,86.83546000000003
3007474,0.0
3007475,0.0
3007476,0.0
3007477,47.53
3007478,0.0
3007479,0.0
3007480,99.985
3007481,0.0
3007482,0.0
3007483,0.0
3007484,0.0
3007485,0.0
3007486,0.0
3007487,0.0
3007488,0.0
3007489,0.0
3007490,19.07
3007491,11916.76
3007492,0.0
3007493,747.5737300000006
3007494,0.0
3007495,3324.28
3007496,3287.95
3007497,91.89401002000002
3007498,0.0
3007499,0.0
3007500,13528.627889999994
3007501,0.0
3007502,0.0
3007503,35.98
3007504,107.94
3007505,0.0
3007506,88.41980000000001
3007507,94.48156992000004
3007508,0.0
3007509,29.843760000000007
3007510,71.89072000000002
3007511,0.0
3007512,0.0
3007513,121.1755602
3007514,0.0
3007515,0.0
3007516,0.0
3007517,0.0
3007518,7077.187596000004
3007519,96.41499000000003
3007520,0.0
3007521,0.0
3007522,0.0
3007523,30.07
3007524,12588.7
3007525,0.0
3007526,754.1718900000005
3007527,0.0
3007528,3870.61
3007529,3159.11
3007530,98.56445
3007531,0.0
3007532,0.0
3007533,16582.221919999985
3007534,0.0
3007535,0.0
3007536,35.99
3007537,108.33
3007538,0.0
3007539,325.04546000000005
3007540,84.75781998000002
3007541,0.0
3007542,28.67369
3007543,81.26142998000002
3007544,0.0
3007545,1196.6081900000008
3007546,100.43644997999999
3007547,0.0
3007548,6.6029
3007549,0.0
3007550,0.0
3007551,7077.187596000004
3007552,88.61144994000001
3007553,0.0
3007554,0.0
3007555,0.0
3007556,29.36
3007557,10863.72
3007558,0.0
3007559,586.9215100000001
3007560,0.0
3007561,3886.11
3007562,2662.6
3007563,98.56445
3007564,0.0
3007565,0.0
3007566,16332.680469999988
3007567,0.0
3007568,0.0
3007569,35.28
3007570,64.14
3007571,0.0
3007572,95.40980000000002
3007573,89.46896994000002
3007574,0.0
3007575,17.61464
3007576,86.69
3007577,0.0
3007578,0.0
3007579,102.57481
3007580,0.0
3007581,11.210180000000001
3007582,0.0
3007583,0.0
3007584,5895.764795000003
3007585,91.85926996
3007586,0.0
3007587,0.0
3007588,0.0
3007589,30.54
3007590,11116.25
3007591,0.0
3007592,602.4515800000001
3007593,0.0
3007594,3819.52
3007595,2558.58
3007596,97.45526001999998
3007597,0.0
3007598,0.0
3007599,15989.770149999991
3007600,0.0
3007601,0.0
3007602,34.7
3007603,67.79
3007604,0.0
3007605,92.70546
3007606,97.99318996000002
3007607,0.0
3007608,47.412690000000005
3007609,81.26142998000002
3007610,0.0
3007611,0.0
3007612,100.43644997999999
3007613,0.0
3007614,0.0
3007615,0.0
3007616,0.0
3007617,7048.344545000011
3007618,88.61144994000001
3007619,0.0
3007620,0.0
3007621,0.0
3007622,21.17
3007623,10690.28
3007624,0.0
3007625,602.4515800000001
3007626,0.0
3007627,3884.53
3007628,2285.23
3007629,97.45526001999998
3007630,0.0
3007631,0.0
3007632,14696.899829999995
3007633,0.0
3007634,0.0
3007635,0.0
3007636,62.23
3007637,0.0
3007638,328.67546000000004
3007639,90.01158994000001
3007640,0.0
3007641,22.6
3007642,86.69
3007643,0.0
3007644,0.0
3007645,100.02969998
3007646,0.0
3007647,11.07018
3007648,0.0
3007649,0.0
3007650,5712.969455000008
3007651,88.61144994000001
3007652,0.0
3007653,0.0
3007654,0.0
3007655,25.72
3007656,10087.74
3007657,0.0
3007658,602.4515800000001
3007659,0.0
3007660,3268.92
3007661,2231.99
3007662,98.18292002
3007663,0.0
3007664,0.0
3007665,12964.209509999997
3007666,0.0
3007667,0.0
3007668,35.28
3007669,49.8
3007670,0.0
3007671,93.07546
3007672,10.300180000000001
3007673,0.0
3007674,17.52464
3007675,86.69
3007676,0.0
3007677,0.0
3007678,103.13096
3007679,0.0
3007680,0.0
3007681,0.0
3007682,0.0
3007683,5714.148095000007
3007684,94.26301993999999
3007685,0.0
3007686,6.58
3007687,0.01
3007688,13.58
3007689,3763.08
3007690,0.0
3007691,560.1395800000006
3007692,16.78
3007693,1671.6
3007694,1747.77
3007695,89.02506012000003
3007696,63.45
3007697,122.95736000000002
3007698,6450.21444
3007699,23.39
3007700,1.91
3007701,46.61
3007702,67.84
3007703,0.1
3007704,323.7
3007705,15.83
3007706,5.48
3007707,9.99
3007708,107.86
3007709,11.97
3007710,495.72378999999955
3007711,177.59435000000002
3007712,3.18
3007713,10.54
3007714,422.30785991999977
3007715,137.82684999999992
3007716,5946.7437590000045
3007717,0.36
3007718,8.966159999999993
3007719,0.0
3007720,0.0
3007721,27.0
3007722,8395.83
3007723,0.0
3007724,594.6571800000003
3007725,0.0
3007726,2750.43
3007727,2212.8
3007728,98.18292002
3007729,0.0
3007730,0.0
3007731,9508.17145
3007732,0.0
3007733,0.0
3007734,0.0
3007735,52.44
3007736,0.0
3007737,698.41
3007738,46.07117
3007739,0.0
3007740,0.0
3007741,80.02066998000002
3007742,0.0
3007743,0.0
3007744,99.82126998
3007745,0.0
3007746,0.0
3007747,0.0
3007748,0.0
3007749,5714.148095000007
3007750,89.33144994000003
3007751,0.0
3007752,0.0
3007753,0.0
3007754,26.76
3007755,7556.53
3007756,0.0
3007757,574.7991600000004
3007758,0.0
3007759,2733.51
3007760,1957.75
3007761,97.28761
3007762,0.0
3007763,0.0
3007764,8439.83887
3007765,0.0
3007766,0.0
3007767,35.28
3007768,45.04
3007769,0.0
3007770,332.95546
3007771,0.0
3007772,0.0
3007773,0.0
3007774,47.62
3007775,0.0
3007776,0.0
3007777,100.93584998
3007778,0.0
3007779,7.35
3007780,0.0
3007781,0.0
3007782,3632.5170250000006
3007783,0.0
3007784,0.0
3007785,0.0
3007786,0.0
3007787,23.56
3007788,7312.89
3007789,0.0
3007790,574.7991600000004
3007791,0.0
3007792,2088.48
3007793,1911.2
3007794,98.18292002
3007795,0.0
3007796,0.0
3007797,7260.71887
3007798,0.0
3007799,0.0
3007800,35.28
3007801,31.38
3007802,0.0
3007803,251.21545999999998
3007804,0.0
3007805,0.0
3007806,0.0
3007807,86.69
3007808,0.0
3007809,0.0
3007810,100.93584998
3007811,0.0
3007812,0.0
3007813,0.0
3007814,0.0
3007815,3632.5170250000006
3007816,0.0
3007817,0.0
3007818,0.0
3007819,0.0
3007820,10.95
3007821,3858.49
3007822,0.0
3007823,574.7991600000004
3007824,0.0
3007825,1970.15
3007826,1672.72
3007827,98.18292002
3007828,1.3
3007829,0.5
3007830,5413.388870000001
3007831,0.64
3007832,0.0
3007833,0.07
3007834,38.35
3007835,0.0
3007836,468.92
3007837,0.0
3007838,0.0
3007839,0.0
3007840,78.76908998000003
3007841,0.0
3007842,0.278909999
3007843,99.82126998
3007844,0.0
3007845,0.0
3007846,0.28341
3007847,0.0
3007848,3632.5170250000006
3007849,0.0
3007850,0.03
3007851,0.0
3007852,0.0
3007853,0.0
3007854,3878.19
3007855,0.0
3007856,268.89573999999993
3007857,0.0
3007858,2044.22
3007859,902.11
3007860,232.07384000000025
3007861,102.01
3007862,96.26334998
3007863,5477.288870000001
3007864,0.64
3007865,0.0
3007866,0.07
3007867,1.04
3007868,0.0
3007869,95.77980000000001
3007870,0.0
3007871,0.0
3007872,0.0
3007873,37.86
3007874,0.0
3007875,0.278909999
3007876,108.86963
3007877,0.0
3007878,0.0
3007879,0.46713
3007880,0.58
3007881,0.11
3007882,0.0
3007883,3.3300199999999993
3007884,9.64
3007885,0.0
3007886,7.82
3007887,4952.93
3007888,0.0
3007889,750.4395800000004
3007890,11.87
3007891,1786.89
3007892,2252.9
3007893,94.53277008000006
3007894,65.12
3007895,126.86764000000005
3007896,6426.98621
3007897,36.65
3007898,1.96
3007899,46.72
3007900,63.87
3007901,0.1
3007902,120.10088002000002
3007903,44.7
3007904,8.32
3007905,14.794659999999999
3007906,90.51
3007907,9.7
3007908,489.04254999999995
3007909,179.94435000000001
3007910,6.09
3007911,10.84
3007912,643.6645896199997
3007913,170.08254999999997
3007914,4938.520569000006
3007915,0.5
3007916,33.66099002000001
3007917,5.81
3007918,0.01
3007919,6.22
3007920,4693.75
3007921,0.01
3007922,768.6203100000004
3007923,10.3
3007924,1681.48
3007925,2303.65
3007926,97.65811008000006
3007927,88.79
3007928,200.64691000000013
3007929,6054.90787
3007930,31.12
3007931,1.59
3007932,46.65
3007933,63.87
3007934,0.64
3007935,396.47
3007936,15.36
3007937,18.32
3007938,24.766939999999998
3007939,88.70502002
3007940,11.66
3007941,513.8975800000001
3007942,160.84004002
3007943,4.06
3007944,25.11694
3007945,621.5654090200002
3007946,196.5211799999999
3007947,6233.447279000003
3007948,0.06
3007949,31.50186995999999
3007950,7.03
3007951,0.02
3007952,6.32
3007953,4881.32
3007954,0.02
3007955,739.0779800000005
3007956,12.04
3007957,1766.62
3007958,2376.32
3007959,97.65811008000006
3007960,76.12
3007961,160.19338000000008
3007962,6302.15395
3007963,28.77
3007964,2.43
3007965,46.6
3007966,61.62
3007967,2.01
3007968,120.10088002000002
3007969,15.63
3007970,19.76
3007971,26.35157999999999
3007972,86.71183
3007973,11.39
3007974,547.3613699999997
3007975,179.94435000000001
3007976,11.26
3007977,20.86
3007978,594.8587090200003
3007979,121.9908299999999
3007980,6221.651439000003
3007981,1.91
3007982,38.24033998000001
3007983,14.62
3007984,0.16
3007985,6.41
3007986,4761.59
3007987,0.15
3007988,575.5114700000005
3007989,11.08
3007990,1679.11
3007991,2459.44
3007992,97.30366008000004
3007993,312.56
3007994,105.55510997000002
3007995,6926.950429999997
3007996,4.66
3007997,1.63
3007998,46.62
3007999,61.62
3008000,1.85
3008001,147.30397000000002
3008002,14.19
3008003,8.62
3008004,28.108899999999995
3008005,22.9
3008006,11.38
3008007,487.97584859999967
3008008,165.94012000000004
3008009,6.66
3008010,13.65
3008011,541.1320630200003
3008012,54.62301999999999
3008013,5349.843329999996
3008014,24.135510000000004
3008015,28.983709998999984
3008016,4.49
3008017,0.0
3008018,14.19
3008019,2892.74
3008020,0.0
3008021,349.7626000000005
3008022,10.49
3008023,785.18
3008024,2706.62
3008025,305.5988600000003
3008026,49.17
3008027,177.1531099999999
3008028,5373.82
3008029,21.67
3008030,1.64
3008031,9.2
3008032,36.32
3008033,0.2
3008034,338.27
3008035,29.05
3008036,6.31
3008037,7.11
3008038,38.9
3008039,4.39
3008040,222.49625060000014
3008041,216.99294002
3008042,3.87
3008043,8.09
3008044,341.74401992000014
3008045,89.12437000000004
3008046,4275.453549000005
3008047,0.96
3008048,9.177230044999998
3008049,6.27
3008050,0.0
3008051,1.4
3008052,5479.63
3008053,0.0
3008054,255.57616999999993
3008055,5.92
3008056,1835.89
3008057,996.5
3008058,274.6774500000003
3008059,150.48
3008060,13.9899
3008061,6821.811179999999
3008062,8.84
3008063,0.44
3008064,3.58
3008065,0.91
3008066,0.91
3008067,139.82088002
3008068,6.26
3008069,2.53
3008070,1.55
3008071,18.64
3008072,2.33
3008073,311.15988819999967
3008074,208.88391002
3008075,1.15
3008076,5.77
3008077,291.4412997000002
3008078,43.92582
3008079,3551.2901699999975
3008080,11.13
3008081,0.0
3008082,6.18
3008083,0.24
3008084,2.74
3008085,5626.89
3008086,0.08
3008087,733.4204800000001
3008088,15.2
3008089,1864.63
3008090,1457.35
3008091,115.20782008000006
3008092,123.72
3008093,11.561909999999997
3008094,7614.844700000002
3008095,22.31775000000001
3008096,0.55
3008097,45.61
3008098,56.79
3008099,0.98
3008100,139.82088002
3008101,6.29
3008102,2.19
3008103,3.09
3008104,27.63
3008105,3.75
3008106,575.5834899999998
3008107,201.79299
3008108,2.23
3008109,8.82
3008110,468.0464597400002
3008111,56.00208000000001
3008112,3551.2901699999975
3008113,109.75790000000002
3008114,0.0
3008115,0.04
3008116,0.0
3008117,0.04
3008118,5599.92
3008119,0.0
3008120,244.73876999999996
3008121,0.0
3008122,1950.44
3008123,1456.65
3008124,174.3312400800001
3008125,109.9
3008126,0.06
3008127,5312.598150000001
3008128,18.787570000000002
3008129,0.0
3008130,0.42
3008131,56.79
3008132,0.0
3008133,128.73805002
3008134,0.0
3008135,0.22
3008136,13.25466
3008137,31.99
3008138,0.17
3008139,9.661359999999997
3008140,212.70391002
3008141,0.0
3008142,0.0
3008143,20.456599999999995
3008144,20.664479999999998
3008145,3517.1389202999985
3008146,7.5
3008147,0.0
3008148,0.0
3008149,0.0
3008150,4.74
3008151,4620.78
3008152,0.0
3008153,201.39283000000003
3008154,0.0
3008155,1591.81
3008156,812.14
3008157,274.6774500000003
3008158,102.29
3008159,0.06
3008160,5043.444240000001
3008161,10.97
3008162,0.0
3008163,0.41
3008164,57.03
3008165,0.0
3008166,140.99088002
3008167,0.0
3008168,0.0
3008169,0.0
3008170,23.05
3008171,0.0
3008172,0.7885599999999999
3008173,205.49391002000002
3008174,0.0
3008175,0.0
3008176,0.22256
3008177,0.0
3008178,12.33219
3008179,11.18
3008180,0.0
3008181,0.0
3008182,0.0
3008183,0.0
3008184,4137.0
3008185,0.0
3008186,200.05283000000003
3008187,0.0
3008188,1560.89
3008189,1091.73
3008190,274.6774500000003
3008191,86.4
3008192,0.06
3008193,5023.53959
3008194,8.9
3008195,0.0
3008196,0.53
3008197,0.68
3008198,0.0
3008199,326.78
3008200,0.0
3008201,0.0
3008202,0.0
3008203,27.85
3008204,0.0
3008205,0.7885599999999999
3008206,214.66391002
3008207,0.0
3008208,0.0
3008209,0.22256
3008210,0.0
3008211,2342.497269999998
3008212,11.05
3008213,0.0
3008214,7.88
3008215,0.0
3008216,0.0
3008217,3930.94
3008218,0.0
3008219,209.96283000000003
3008220,0.0
3008221,1477.69
3008222,1071.23
3008223,274.6774500000003
3008224,108.63
3008225,0.06
3008226,5029.61694
3008227,8.71
3008228,0.0
3008229,2.07
3008230,60.84
3008231,0.0
3008232,147.72030002000002
3008233,0.0
3008234,0.0
3008235,0.0
3008236,1.47
3008237,0.0
3008238,0.7885599999999999
3008239,206.71391002000001
3008240,0.0
3008241,0.0
3008242,0.22256
3008243,0.0
3008244,2451.798567599997
3008245,23.0
3008246,0.0
3008247,0.0
3008248,0.0
3008249,3.98
3008250,3821.48
3008251,0.0
3008252,274.85101
3008253,0.0
3008254,1612.92
3008255,937.01
3008256,274.6774500000003
3008257,200.08
3008258,0.06
3008259,4788.620619999999
3008260,19.60757
3008261,0.0
3008262,2.07
3008263,42.56
3008264,0.0
3008265,146.66000002
3008266,0.0
3008267,0.0
3008268,0.0
3008269,48.81
3008270,0.0
3008271,0.7885599999999999
3008272,206.71391002000001
3008273,0.0
3008274,0.0
3008275,0.22256
3008276,0.0
3008277,2.13971
3008278,0.0
3008279,0.0
3008280,0.0
3008281,0.0
3008282,3.95
3008283,4135.53
3008284,0.0
3008285,677.12762
3008286,0.0
3008287,1649.94
3008288,2125.34
3008289,105.62006012000003
3008290,213.23
3008291,0.0
3008292,4606.53013
3008293,21.968870000000006
3008294,0.0
3008295,47.48
3008296,0.75
3008297,0.0
3008298,148.94408002
3008299,0.0
3008300,0.0
3008301,18.06719
3008302,48.81
3008303,0.0
3008304,0.29571
3008305,214.23082000000002
3008306,0.0
3008307,0.0
3008308,401.43202999999977
3008309,0.0
3008310,0.0
3008311,69.60975002000002
3008312,0.0
3008313,0.0
3008314,0.0
3008315,8.1
3008316,3711.25
3008317,0.0
3008318,869.50762
3008319,0.0
3008320,1443.96
3008321,2552.65
3008322,119.28112008000002
3008323,220.26
3008324,0.0
3008325,4584.50422
3008326,21.83887
3008327,0.0
3008328,0.0
3008329,30.99
3008330,0.0
3008331,166.36775999999998
3008332,0.0
3008333,0.0
3008334,6.89
3008335,65.08
3008336,0.0
3008337,0.0
3008338,214.23082000000002
3008339,0.0
3008340,0.0
3008341,401.43202999999977
3008342,0.0
3008343,2192.709579599997
3008344,103.65125002000002
3008345,0.0
3008346,0.0
3008347,0.0
3008348,0.0
3008349,3952.66
3008350,0.0
3008351,251.77605
3008352,0.0
3008353,1611.32
3008354,794.17
3008355,180.6614301000001
3008356,166.86
3008357,0.0
3008358,4533.0474699999995
3008359,19.787570000000002
3008360,0.0
3008361,0.0
3008362,0.0
3008363,0.0
3008364,141.53727002000002
3008365,0.0
3008366,0.0
3008367,0.0
3008368,29.37
3008369,0.0
3008370,0.0
3008371,190.86391002
3008372,0.0
3008373,0.0
3008374,0.0
3008375,0.0
3008376,2209.3413099999975
3008377,10.35
3008378,0.0
3008379,6.47
3008380,0.05
3008381,16.77
3008382,4371.63
3008383,0.01
3008384,371.21370000000053
3008385,10.49
3008386,1436.69
3008387,3021.63
3008388,90.37714012000004
3008389,63.19
3008390,177.1531099999999
3008391,6875.16516
3008392,45.07
3008393,14.184180000000003
3008394,10.17
3008395,36.32
3008396,0.41
3008397,338.27
3008398,40.82
3008399,7.15
3008400,8.09
3008401,43.68
3008402,5.94
3008403,461.6769104
3008404,187.63117000000003
3008405,3.94
3008406,10.39
3008407,561.46917992
3008408,113.66186999999998
3008409,4293.787029000005
3008410,2.63
3008411,12.909290029999992
3008412,0.0
3008413,0.0
3008414,3.59
3008415,3852.2
3008416,0.0
3008417,909.44762
3008418,0.0
3008419,1475.68
3008420,2552.65
3008421,127.78482020000007
3008422,192.64
3008423,0.0
3008424,4610.763939999999
3008425,21.686859999999996
3008426,0.0
3008427,0.0
3008428,33.66
3008429,0.0
3008430,154.28407012000002
3008431,0.0
3008432,0.0
3008433,7.71
3008434,45.88
3008435,0.0
3008436,0.0
3008437,228.7845003
3008438,0.0
3008439,0.0
3008440,401.43202999999977
3008441,0.0
3008442,2196.2996099999973
3008443,102.19322004000001
3008444,0.0
3008445,0.0
3008446,0.0
3008447,3.36
3008448,3707.79
3008449,0.0
3008450,909.09762
3008451,0.0
3008452,1414.29
3008453,1778.73
3008454,127.78482020000007
3008455,196.27
3008456,0.0
3008457,4554.324839999999
3008458,21.367110000000004
3008459,0.0
3008460,47.83
3008461,30.3
3008462,0.0
3008463,164.64775010000002
3008464,0.0
3008465,0.0
3008466,0.04
3008467,54.32
3008468,0.0
3008469,0.0
3008470,216.4145003
3008471,0.0
3008472,0.0
3008473,423.0404300000001
3008474,0.0
3008475,0.0
3008476,0.0
3008477,0.0
3008478,0.0
3008479,0.0
