id,Response
480303,0
83927,0
85758,0
375388,0
78883,0
116414,0
215554,0
399003,0
277538,0
384497,0
187457,0
175805,0
344898,0
349922,0
240757,0
285885,0
93675,0
382523,1
113697,0
206907,0
141450,0
94134,0
88417,0
462881,1
497171,0
484798,0
322831,0
167954,0
274647,0
119015,0
270424,0
345167,0
26151,0
20258,0
168740,0
223447,0
109437,0
394394,1
155518,0
211770,0
107424,0
148736,0
259317,0
107865,0
171160,0
484128,1
353618,0
23998,0
159783,0
274717,0
363024,0
375095,0
309514,0
246439,0
333446,0
483813,0
185584,0
293754,0
14086,0
78433,0
92146,0
79179,0
469064,0
362669,0
217023,0
366776,0
245932,0
201585,0
320821,0
467149,1
66171,0
84430,0
81867,0
366506,0
139835,0
342647,0
138741,0
378309,0
211343,0
159517,0
278504,0
439357,1
360674,0
371341,0
322866,0
98057,0
101998,0
7965,0
204806,0
407436,0
333094,0
160815,0
497984,1
278126,0
182335,0
255349,0
286503,0
173464,0
323010,0
335924,0
62609,0
350960,0
329548,0
295320,0
117223,0
366107,0
440860,0
343047,0
322305,0
218971,0
189598,0
497156,0
29914,0
65113,0
359092,0
36359,0
130376,0
215114,0
370933,0
337105,0
138732,0
14922,0
135240,0
393817,0
56734,0
217168,0
18942,0
26451,0
384575,0
361895,0
124278,0
36621,0
198056,0
409649,0
276625,0
194755,0
449647,0
289382,0
145716,0
496570,1
361859,0
129676,0
245486,0
301833,0
34048,0
179263,0
314801,0
222711,0
419838,1
260798,0
366872,0
255010,0
59479,0
313866,0
216016,0
322708,0
231166,0
162998,0
234168,0
331616,0
119051,0
351457,0
355447,0
370311,0
262255,0
17706,0
57705,0
453028,0
365623,0
132924,0
356429,0
478978,0
187699,0
58696,0
435311,1
20146,0
7974,0
507216,1
289459,0
99376,0
172525,0
438756,1
444031,0
74112,0
5766,0
89165,0
306232,0
431217,0
360380,0
338628,0
276185,1
398458,1
175478,0
420375,1
5616,0
38371,1
174821,0
398646,0
108618,0
465605,0
493450,0
303768,0
470402,1
393016,0
389920,0
419938,0
270992,0
145412,0
44023,0
396430,1
462995,1
6907,0
171385,0
215716,0
43636,0
163521,0
198927,0
264057,0
459219,0
435736,0
151305,0
226828,0
265623,0
97232,0
283778,0
60113,0
15053,1
340628,0
128308,0
111470,0
96945,0
425553,0
193753,0
80025,0
442669,0
137591,0
291172,0
147449,0
395695,1
298515,0
369503,0
80788,0
459059,0
163610,0
274341,0
183293,0
190485,0
197914,0
348965,0
65470,0
370009,0
54875,0
9013,0
302235,0
160146,0
266174,0
217954,0
301046,0
285227,0
36859,0
344463,0
71128,0
5274,0
182173,0
258624,0
37938,0
250401,0
426882,1
457,0
270986,0
269776,0
122887,0
87927,0
267899,0
64711,0
394826,0
265222,0
308923,0
261017,0
400504,1
177868,0
408417,1
304357,0
229258,0
171404,0
783,0
92417,0
222828,0
169920,1
89565,0
253374,0
77775,0
492869,0
177812,0
202790,0
302388,0
54438,0
56378,0
203908,0
111210,0
72437,0
201878,0
31746,0
110314,0
145852,0
413112,1
172328,0
63595,0
383650,0
102671,0
254113,0
195351,0
409333,0
192688,0
285354,0
191300,0
194667,0
60648,0
149985,0
393606,0
309287,0
182074,0
227676,0
36833,0
389797,1
341982,0
117075,0
230012,0
308958,0
161889,0
288909,0
443335,1
170452,0
8356,0
348186,0
159296,0
60496,0
489050,0
99991,0
347177,0
129251,0
471394,0
390676,1
141327,0
343218,0
300639,0
137268,0
186024,0
312679,0
199402,0
60739,0
435666,1
175580,0
384701,0
283539,0
233620,0
46710,0
259885,0
432317,0
265097,0
320537,0
128489,0
413695,0
129875,0
396816,0
69311,0
127010,0
269335,0
86109,0
422649,0
447640,1
249738,1
96524,0
57514,0
39312,0
101233,0
353186,0
174926,0
70260,0
91920,0
350615,0
195206,0
134764,0
344257,0
356261,0
109578,0
33726,0
162182,0
116135,0
353719,0
210256,0
184409,0
495558,1
132233,0
118374,0
385311,0
101986,0
154565,0
91197,0
277311,0
306946,0
129829,0
228594,0
120422,0
343652,0
224901,0
493311,1
245976,0
393703,1
79048,0
72099,0
111100,0
122834,0
431742,1
111133,0
82388,0
277718,0
448953,0
65109,0
35916,0
274104,0
446364,0
249498,0
275952,0
373276,0
89223,0
416860,1
125515,0
304136,0
34922,0
116461,0
346401,0
353527,0
249874,0
340247,0
59461,0
192448,1
366465,0
358131,0
362906,0
443806,0
202111,0
51568,0
221689,0
505269,1
408936,0
56921,0
40448,0
71570,0
125542,0
356235,0
167336,0
336483,0
326718,0
225703,0
332857,0
284163,0
321234,0
182470,1
106209,0
193940,0
208828,0
53797,0
362150,0
138269,0
274789,0
191659,0
278249,0
35030,0
283959,0
419073,1
114617,0
153514,0
309070,0
76832,0
369813,0
460995,1
76134,0
419708,0
183380,0
84795,0
168106,0
152808,0
271403,0
321328,0
231328,0
220392,0
202644,0
286846,0
497875,1
70814,0
363284,0
337417,0
84495,0
67416,0
189989,0
216517,0
376530,0
134843,0
303391,0
375355,0
306524,0
317805,0
33197,0
77103,0
322,0
120666,0
444347,1
112847,0
163745,0
232604,0
302146,0
180968,0
357674,0
3938,0
503760,0
9834,0
477140,0
271668,0
12903,0
489292,0
385721,0
359107,0
92602,0
92251,0
194085,0
382340,0
142854,0
348875,0
213923,0
471610,0
81347,0
208870,0
339379,0
181122,0
139759,0
222454,0
166470,0
156201,0
313708,0
418194,0
494723,0
471076,0
381704,0
79460,0
277374,0
484611,0
257025,0
368937,0
51303,0
291365,0
180771,0
50977,0
241603,0
175091,0
364500,0
244881,0
393818,0
230650,0
257830,0
83656,0
226967,0
229685,0
285931,0
353488,0
181708,0
231613,0
306690,0
278449,0
44106,0
2277,0
163114,0
205067,0
412281,0
131740,0
356530,0
298560,0
196310,0
197975,0
256946,0
213948,0
310618,0
143589,0
173860,0
304796,0
201418,0
241700,0
394950,1
252256,0
143455,0
383885,0
375623,0
203561,0
116729,0
368685,0
180078,0
161359,0
285747,0
375729,0
396909,1
218168,0
289550,0
360412,0
154486,0
75735,0
297172,0
152545,0
174906,0
476995,0
172822,0
223819,0
71688,0
329969,0
190947,0
189150,0
113243,0
181948,0
436839,0
32368,0
282099,0
190428,0
140948,0
265579,0
38606,0
3444,0
65529,0
37004,0
323615,0
75507,0
13570,0
270866,0
285303,0
306022,0
78406,0
363769,0
9537,0
223845,0
368384,0
216606,0
190961,0
365851,0
332025,0
330179,0
29255,0
136425,0
153976,0
179336,0
226180,0
207543,0
359836,0
59036,0
324213,0
459470,1
287055,0
257017,0
195614,0
223091,0
362340,0
96028,0
209345,0
225037,0
316899,0
416724,1
224276,0
9139,0
290508,0
374616,0
225446,0
252800,0
317721,0
79513,0
421655,0
180216,0
15068,0
250646,0
416258,1
245025,0
397648,0
183387,0
33874,0
137832,0
31761,0
456116,1
49521,0
144511,0
111518,0
286839,0
329932,0
214767,0
123957,0
282922,0
99800,0
285542,0
139453,0
52891,0
264736,0
357478,0
65029,0
397682,1
238956,0
176337,0
266372,0
447863,1
166879,0
2847,0
161953,0
321035,0
309622,0
307871,0
101046,0
144910,0
294920,0
46630,0
244465,0
149885,0
118287,0
101479,0
87662,0
135663,0
414368,1
12162,0
96115,0
270855,0
154390,0
191699,0
238264,0
412774,1
116692,1
406095,0
421703,0
319044,0
10930,0
282862,1
171811,0
357977,0
120558,0
231254,0
171112,0
342960,0
308370,0
297122,0
258012,0
113596,0
481603,0
475355,1
393562,0
461035,1
259195,0
296392,0
49565,0
305619,0
207762,0
372428,0
192619,0
144299,0
449214,1
228110,0
96345,0
452982,1
346365,0
144080,0
126919,0
294668,0
442353,1
363266,0
187279,0
34807,0
484056,0
220437,0
196059,0
215665,0
478659,0
146914,0
15149,0
57296,0
448903,0
1399,0
490624,0
489813,0
6984,0
369931,0
65101,0
363892,0
2094,0
94886,0
269218,0
195834,0
188978,0
28377,0
114279,0
286777,0
161985,0
283634,0
82720,0
71201,0
246518,0
231669,0
152555,0
378362,0
371400,0
485256,0
163753,0
306617,0
95681,0
64148,0
466962,0
316279,0
370901,0
69240,0
485806,0
365026,0
385412,0
92762,0
333671,0
349810,0
227957,0
433879,0
311250,0
210258,0
113825,0
505823,0
219335,0
87163,0
420325,0
341626,0
433125,0
326909,0
465420,0
5342,0
258023,0
219158,0
217581,0
359365,0
90144,0
435843,0
154765,1
494598,1
474324,0
77549,0
339718,0
215932,0
128240,0
441835,1
326477,0
465903,1
284946,0
33759,0
401923,1
355948,0
366023,0
45349,0
312141,0
271539,0
328610,0
299656,0
189674,0
178110,0
107727,0
351467,0
85289,0
313204,0
330747,0
326669,0
244480,0
444119,0
262330,0
452390,0
436322,0
412037,0
250975,0
326264,0
498682,0
309135,0
376139,0
121967,0
248391,0
262129,0
388516,0
234708,0
13404,0
180178,0
378645,0
70813,0
52010,0
15436,0
209752,0
284139,0
279316,0
455568,0
204602,0
241151,0
71915,0
113258,0
269820,0
95422,0
371882,0
200297,0
110566,0
288811,0
72251,0
66892,0
359420,0
94409,0
155575,0
305677,0
359093,0
335403,0
377755,0
352786,0
316189,0
32159,0
21030,0
390099,0
338554,0
334850,0
79065,0
340978,0
278656,0
116009,0
178143,0
149690,0
280053,0
116219,0
149774,0
247889,0
341682,0
438300,0
505138,1
170148,0
179935,0
416306,0
457580,0
338077,0
221626,0
113618,0
103116,0
207142,0
175978,0
484700,0
261799,0
101444,0
314977,0
386203,1
352417,0
23009,0
4417,0
224207,0
29710,0
57041,0
409560,0
368650,0
475704,1
160086,0
368966,0
164023,0
507577,0
169253,0
434455,0
355367,0
155637,0
172083,0
342684,0
490842,0
449643,0
163862,0
455001,0
357198,0
302992,0
175191,0
7653,0
147717,0
353485,0
315425,0
211824,0
406684,0
46786,0
53445,0
432461,0
499431,0
202648,0
229610,0
83695,0
39080,0
274037,0
332966,0
238564,0
298609,0
290812,0
57278,0
144305,0
398631,0
190021,0
32988,0
261912,0
247825,0
218726,0
199691,0
431602,0
136921,0
15242,0
219878,0
30387,0
92217,0
61229,0
278603,0
23610,0
321633,0
301284,0
52141,0
234393,0
430224,0
221720,0
37756,0
32685,0
236037,0
502070,0
133539,0
212033,0
314117,0
320206,0
407635,1
290548,0
265445,0
478073,1
259776,0
3353,0
88503,0
170995,0
449037,1
217440,0
241404,0
288678,0
63838,0
257507,0
12070,0
203233,0
183101,0
222547,0
119727,0
234654,0
238461,0
144487,0
502448,0
359994,0
424576,1
123186,0
184904,0
21994,0
249072,0
492860,1
442668,0
224171,0
417927,1
246540,0
188804,0
14966,0
422868,0
27443,0
9568,0
504531,0
226548,0
268313,0
54784,0
335897,0
396979,0
87778,0
57948,0
308707,0
318004,0
216070,0
492519,0
138148,0
154159,0
4966,0
206069,0
316999,0
102580,0
363364,0
12057,0
42327,0
43181,0
59397,0
445267,1
289124,0
298824,0
199143,0
297774,0
38724,0
243361,0
485432,1
465183,1
168611,0
9698,0
221436,0
107874,0
51683,0
472418,1
28480,0
499988,0
304761,0
257094,0
430577,0
183748,0
313084,0
130905,0
46423,0
58392,0
324062,0
130527,0
10266,0
133297,0
304746,0
372800,0
282125,0
183849,0
275027,0
39375,0
270948,0
415547,0
386498,0
210234,0
93793,0
500676,0
107147,0
349692,0
442449,0
417034,0
218342,0
470959,0
302206,0
209826,0
311878,0
227105,0
323155,0
24877,0
355832,0
300297,0
406358,0
65706,0
196105,0
41469,0
202592,0
33898,0
346428,0
231251,0
17589,0
54259,0
219509,0
98726,0
128494,0
196152,0
381096,0
60442,0
289380,0
251886,0
348877,0
350920,0
177394,0
354006,0
10789,0
207263,0
17698,0
14094,0
231717,0
414360,0
157440,0
106454,0
356714,0
299033,0
112636,0
233903,0
449490,1
149039,0
12184,0
483660,0
310159,0
358909,0
3064,0
203997,0
392374,1
324721,0
22367,0
53027,0
229772,0
331970,0
268504,0
285896,0
453525,0
436979,1
276238,0
25834,0
159704,0
435797,1
440306,1
380670,0
343535,0
315075,0
186297,0
330204,0
251873,1
176805,0
114200,0
70799,0
87400,0
21773,0
367170,0
399021,1
216758,0
21570,0
146525,0
27808,0
195730,0
431064,1
46572,0
504276,0
379864,0
207756,0
345948,0
102289,0
85685,0
242117,0
265275,0
147076,0
210099,0
113862,0
353062,0
76914,0
257237,0
354289,0
160352,0
482721,1
337980,0
29416,0
340893,0
354287,0
8197,0
240936,0
377840,0
2117,0
199138,0
292056,0
61854,0
299099,0
320584,0
347509,0
330321,0
197006,0
272738,0
184026,0
350513,0
50883,0
471975,0
55737,0
202196,0
124771,0
124195,0
100021,0
63898,0
129436,0
101737,0
248515,0
296191,0
90910,0
53539,0
50734,0
207831,0
53769,0
253312,0
41291,0
349620,0
152417,0
332354,0
46967,0
454600,0
325392,1
121567,0
42630,0
431964,0
17394,0
317515,0
208512,0
469927,1
428386,1
409609,1
31487,0
59244,0
81563,0
57220,0
228873,0
361326,0
444842,0
41106,0
273667,0
104734,0
234335,0
224398,0
95295,0
34712,0
336407,0
419095,0
335006,0
463369,0
49489,0
416356,0
38889,0
196648,1
242650,0
267958,0
271464,0
47238,0
101238,0
7438,0
320576,0
69537,0
230598,0
326102,0
369257,0
19317,0
236063,0
101676,0
314579,0
278367,0
394455,0
406956,0
22716,0
100603,0
30603,0
264453,0
281230,0
256571,0
290330,0
145459,0
416439,1
214069,0
163631,0
355975,0
54587,0
412164,0
193836,0
113869,0
101627,0
246716,0
414109,0
287101,0
316227,0
185450,0
89599,0
307651,0
8860,0
277041,0
460529,0
92491,0
336192,0
109325,0
212664,0
325553,0
226386,0
294356,0
330152,0
225393,0
9993,0
104606,0
311819,0
127024,0
103303,0
241060,0
337188,0
220740,0
254812,0
115523,0
161893,0
103471,0
461473,0
346932,0
144180,0
304881,0
128279,0
245208,0
85193,0
179330,0
146749,0
403952,0
155630,0
419546,0
478563,0
198729,0
327832,0
370437,0
387761,0
98428,0
175380,0
282687,0
262012,0
72446,0
493439,0
75543,0
350495,0
427627,0
464789,0
159451,0
45407,0
124235,0
124079,0
321047,0
80086,0
169411,0
173595,0
119361,0
309783,0
408020,0
373538,0
79392,0
448168,0
91744,0
361927,0
162751,0
444641,0
261474,0
367659,0
428007,0
5439,0
256736,0
426192,0
37091,0
106974,0
362842,0
267781,0
217383,0
140253,0
327577,0
174536,0
15186,0
23855,0
409548,0
170006,0
332181,0
188474,0
126494,0
304222,0
204773,0
241233,0
429204,0
351852,0
384734,1
100060,0
79117,0
307748,0
155597,0
410796,0
369167,0
291077,0
146243,0
259080,0
100587,0
341970,0
14484,0
1721,0
378383,0
194258,0
154832,0
148179,0
270023,0
130554,0
154409,0
320034,0
72052,0
366282,0
207214,0
362119,0
436934,0
281745,0
226475,0
136205,0
347153,0
72166,0
54371,0
28287,0
106757,0
502643,1
69724,0
237239,0
85156,0
45756,0
250132,0
94463,0
273619,0
312933,0
128036,0
137383,0
123789,0
378159,1
238048,0
100694,0
339546,0
91837,0
175007,0
259102,0
459209,0
354437,0
240348,0
420969,0
329988,0
178029,0
108929,0
163682,0
465617,0
46911,0
254393,0
195455,0
8777,0
473015,0
26301,0
471554,0
469675,1
175681,0
507892,0
210568,0
485737,0
132837,0
175249,0
111490,0
403259,1
197187,0
73100,0
291234,0
118243,0
380101,0
35341,0
482199,0
133420,0
427989,1
433783,0
259780,0
359664,0
135537,0
269604,0
318069,0
300604,0
321599,0
243523,0
112658,0
246454,0
257576,0
263858,0
466422,1
127144,0
142202,0
222697,0
151214,0
211812,0
210877,0
178950,0
292788,0
211517,0
478466,1
289916,0
199066,0
136484,1
318121,0
362555,0
122179,0
386280,0
437053,1
280574,0
239110,1
90163,0
388025,0
207551,0
331119,0
387629,0
219581,0
50142,0
305175,0
83439,0
44814,0
167312,0
398627,1
192429,0
170869,0
343638,0
172895,0
348964,0
410621,0
382115,0
272572,0
80989,0
369160,0
57829,0
432747,1
210675,0
183946,0
157262,0
334759,0
333643,0
94774,0
483265,0
161756,0
303036,0
78638,0
373717,0
14231,0
81825,0
212181,0
226319,0
40629,0
46444,0
463542,0
357700,0
274844,0
202282,0
491056,0
18559,0
333407,0
31611,0
328181,0
9829,0
63926,0
352677,0
240374,0
451668,0
217556,0
76945,0
314444,0
459287,0
358347,0
22709,0
351879,0
111884,0
295059,0
14018,0
212625,0
7043,0
142366,0
424601,1
330845,0
216845,0
485236,0
380020,0
317673,0
171963,0
371654,0
138783,0
56137,0
61440,0
447871,1
320305,1
207316,0
11532,0
308713,0
187790,0
109972,0
462454,0
409941,0
289152,0
100168,0
205547,0
1158,0
74346,0
159725,0
169499,0
31554,0
428682,0
84275,0
278600,0
502268,0
24615,0
390952,0
470809,1
8644,0
272218,0
367269,0
149299,0
327623,0
379636,0
217125,0
394791,0
461672,1
337375,0
27351,0
348001,0
218253,0
370166,0
137830,0
195545,0
339591,0
333290,0
391980,0
421093,0
19586,0
298465,0
226607,0
51740,0
34027,0
314400,0
66161,0
437132,1
174289,0
467295,1
157612,0
373041,0
322228,0
194739,0
421922,1
359297,0
82631,0
179452,0
242597,0
208803,0
140594,0
52260,0
318748,0
172408,0
233084,0
3202,0
488846,1
248353,0
344444,0
142533,0
360982,0
147510,0
468169,1
439549,0
315954,0
43751,0
97197,0
492129,0
370803,0
172507,0
247508,0
11779,0
325097,0
170636,0
400329,0
46735,0
112508,0
373128,0
167914,0
92038,0
277815,0
411476,0
461429,0
92256,0
154965,0
84549,0
158275,0
168754,0
9267,0
237595,0
28750,0
10834,0
155036,0
140133,0
71640,0
379395,0
363009,0
346521,0
124614,0
13758,0
325647,0
476938,0
150474,0
214103,0
44769,0
61341,0
363852,0
319667,0
289072,0
487657,1
37717,0
376090,0
46299,0
279612,0
213594,0
26547,0
152595,0
147786,0
214359,0
148977,0
244147,0
324297,0
115579,0
85920,0
23895,0
148690,0
41632,0
266793,0
211804,0
340700,0
104222,0
213334,0
239091,0
161471,0
143274,0
464843,0
486060,1
192701,0
299027,0
487635,1
191440,0
359289,0
9033,0
472531,0
283609,0
97017,0
143721,0
350089,0
395100,0
322516,0
222956,0
241236,0
390521,1
345919,0
371021,0
369868,0
70081,0
197934,0
497242,1
77858,0
181359,0
269031,0
113905,0
344003,0
296529,0
75963,0
213176,0
97957,0
371265,0
369056,0
105150,0
393525,0
117767,0
25520,0
79005,0
103212,0
85444,0
358015,0
14958,0
412586,0
175636,0
467635,0
185814,0
380477,0
118410,0
251868,0
432551,0
247144,0
167016,0
73469,0
283521,0
236131,0
418682,1
36809,0
30596,0
36983,0
189189,0
9185,0
103040,0
188693,0
30433,0
124083,0
269040,0
433918,0
95999,0
281909,0
450887,1
38814,0
507994,1
141771,0
321911,0
164595,0
98813,0
50516,0
460220,0
364610,0
120281,0
92836,0
172023,0
360238,0
179114,0
85552,0
236089,1
167338,0
306255,0
205817,0
113005,0
60642,0
69027,0
266035,0
59898,0
317656,0
274745,0
33579,0
72249,0
27813,0
177144,0
10137,0
417499,0
458552,0
39626,0
205409,0
113318,0
129023,0
321499,0
225141,0
275216,0
237817,0
130384,0
247220,0
114835,0
315045,0
277375,0
143583,0
216993,0
239965,0
286509,0
369497,0
111411,0
38588,0
120607,0
179806,0
11473,0
386791,0
262458,0
349134,0
381583,0
328537,0
411350,0
338214,0
235424,0
361928,0
126188,0
125216,0
373213,0
10972,0
228328,0
237049,0
442595,0
141602,0
362164,0
332667,0
230277,0
131485,0
62004,0
176345,0
245941,0
24131,0
5521,0
288790,0
15998,0
228947,0
253452,0
321984,0
130252,0
227323,0
100577,0
135031,0
111183,0
342751,0
158729,0
451139,0
350365,0
103774,0
329153,0
6853,0
294164,0
268854,0
251516,0
335175,0
376864,0
59891,0
349186,0
499114,0
346117,0
124307,0
334271,0
403395,0
301853,0
503543,1
37619,0
425254,1
364848,0
197464,0
140514,0
371162,0
393256,0
421120,1
193523,0
344950,0
181435,0
498487,1
457452,0
367808,0
374673,0
196228,0
105774,0
374840,0
155854,0
312236,0
190399,0
196024,0
317080,0
431886,0
278236,0
73187,0
279626,0
284010,0
84126,0
291634,0
421794,0
177532,0
2798,0
393164,0
239907,0
139912,0
251613,0
207379,0
186841,0
226777,0
147558,0
403512,1
249902,0
271406,0
223488,0
331807,0
199928,0
312093,0
216312,0
75104,0
445579,0
492446,0
95281,0
227898,0
285974,0
480269,0
209507,0
258069,0
307897,0
492009,1
75429,0
188449,0
46807,0
290558,0
274379,0
276460,0
181088,0
335675,0
282707,0
62381,0
332885,0
118827,0
76695,0
466280,1
96182,0
302212,0
237824,0
142447,0
185920,0
125638,1
60756,0
155073,0
233343,0
243414,0
159200,0
428894,1
334941,0
167250,0
230500,0
162489,0
164803,0
25436,0
419989,1
339452,0
283984,0
464803,0
341373,0
210946,0
268527,0
420919,1
160656,0
380777,1
279218,0
312638,0
418240,1
21087,0
301490,0
396256,0
115344,0
315364,0
177091,0
12613,0
31664,0
135322,0
236177,0
135644,0
180,0
59309,0
276360,0
189116,0
187034,0
269079,0
35457,0
226805,0
17898,0
313439,0
208858,0
56541,0
309048,0
11907,0
177016,0
279688,0
334440,0
254689,0
172257,0
426137,1
184989,0
117724,0
51627,1
185233,0
150341,0
46848,0
370164,0
489525,1
21594,0
368842,0
392672,1
260079,0
124770,0
477812,0
127939,0
217840,0
264360,0
380878,0
110902,0
172191,0
369184,0
281520,0
43372,0
314828,0
346832,0
129168,0
343534,0
412723,0
323059,0
85927,0
65245,0
477248,0
132164,0
350402,0
145274,0
138231,0
8932,0
297814,0
311945,0
343167,0
71944,0
335541,0
59801,0
189793,0
254274,0
408684,1
47274,0
207873,0
72795,0
140118,0
318136,0
316565,0
99621,0
81933,0
456207,0
40591,0
213597,0
79423,0
110317,0
9965,0
347698,0
433392,1
224034,0
112042,0
192085,0
318990,0
300504,0
133258,0
330248,0
149096,0
104878,0
467975,0
41346,0
493232,0
69953,0
263278,0
475376,0
443952,0
317937,0
13866,0
441763,1
157650,0
32057,0
237461,0
290713,0
134789,0
248080,0
179233,0
88754,0
14701,0
12116,0
364411,0
441411,0
425064,0
224595,0
439056,1
420187,0
211,0
56947,0
6301,0
462853,0
200523,0
111440,0
317274,0
133275,0
354722,0
386987,0
465069,0
266185,0
210616,0
206682,0
446089,0
239393,0
367928,0
176248,0
280557,0
82960,0
192015,0
182471,0
342640,0
53833,0
359163,0
132506,0
80846,0
337174,0
98358,0
19594,0
262234,0
69540,0
170750,1
462137,1
83855,1
101581,0
225042,0
489706,0
234163,0
97438,0
127170,0
175513,0
311866,0
369684,0
195379,0
204100,0
346995,0
221797,0
389155,1
35969,0
129641,0
391365,0
300020,0
40997,0
91122,0
90604,0
325778,0
300435,0
151391,0
43006,0
279127,0
382272,0
276296,0
198989,0
189879,0
65157,0
212936,0
281968,0
51600,0
256674,0
362465,0
212105,0
334281,0
339119,0
180778,0
142645,0
457353,0
371354,0
320650,0
459911,0
41847,0
444126,1
460680,0
334749,0
206553,0
191820,0
485869,1
438317,0
6142,0
448606,1
199780,0
258717,0
12452,0
243022,0
232821,0
327408,0
396905,0
7616,0
493024,0
215708,0
330493,0
313591,0
445435,1
474598,0
97185,0
335389,0
340039,0
325378,0
234753,0
190757,0
79802,0
61527,0
172403,0
39508,0
271347,0
271594,0
305288,0
361972,0
365869,0
137622,0
877,0
494441,0
49717,0
254599,0
261011,0
275012,0
173956,0
55270,0
73991,1
369646,0
170525,0
151308,0
153532,0
399367,0
346164,0
337553,0
282883,0
352366,0
147088,0
229485,0
237933,0
315525,0
278677,0
364506,0
268653,0
91822,0
252935,0
407447,0
344706,0
275457,0
336777,0
90637,0
179230,0
16377,0
242248,0
311483,0
287442,0
300350,0
212128,0
95538,0
25626,0
486265,0
88699,0
190766,0
409483,1
259646,0
338620,0
257980,0
296075,0
271548,0
4493,0
347343,0
356966,0
242736,0
409217,0
157096,0
493270,1
62340,0
285010,0
262403,0
50450,0
103143,0
442032,1
224785,0
53898,0
53063,0
90681,0
150080,0
102883,0
250902,0
138965,0
111094,0
166929,0
36160,0
394398,0
227839,0
44590,0
15295,0
143897,0
300456,0
58834,0
136461,0
148191,0
292010,0
246969,0
272631,0
78129,0
434942,0
108669,0
495380,1
350501,0
250080,0
91048,0
455911,0
140380,0
116141,0
40662,0
11914,0
231625,0
375966,0
293899,0
54770,0
460458,1
280886,0
285275,0
18375,0
223154,0
37338,0
131257,0
124665,0
168764,0
242416,0
498539,0
390965,1
340036,0
462194,1
330094,0
453266,0
461857,0
932,0
231145,0
356854,0
331014,0
144940,0
343279,0
115438,0
372046,0
316282,0
105409,0
95346,0
36996,0
153779,0
199930,0
64050,0
7368,0
67133,0
243134,0
142638,0
252910,0
428651,0
352974,0
104202,0
393650,1
68855,0
201131,0
306413,0
81518,0
216752,0
26961,0
278612,0
310692,0
50379,0
236121,0
269251,0
348683,0
178417,0
327672,0
284444,0
392495,1
178572,0
45741,0
315251,0
180926,0
313007,0
355209,0
398126,1
322354,0
19874,0
187852,0
458991,0
470274,0
319120,0
75130,0
316204,0
28295,0
59538,0
169238,0
360242,0
474101,0
137491,0
432039,0
185491,0
480979,1
176652,0
329583,0
3493,0
487809,1
276205,0
25805,0
31400,0
335250,0
487778,0
283227,0
337428,0
21128,0
289926,0
200975,0
351519,0
368041,0
311587,0
157704,0
316678,0
381845,1
213789,0
409561,1
234174,0
364486,0
383793,1
35998,0
64222,0
400781,1
177247,0
339303,0
264474,0
105983,0
192273,0
274751,0
189197,0
56275,0
163695,0
281806,0
201180,0
289507,0
100752,0
278258,0
52474,0
365527,0
360965,0
65264,0
385168,0
505921,0
42257,0
378403,0
444195,0
266722,0
54944,0
420698,1
296984,0
135283,0
52082,0
233613,0
446331,0
274753,0
196014,0
152732,0
49644,0
20853,0
36942,0
374749,0
125027,0
48451,0
307280,0
3269,0
120848,0
100442,0
325224,0
28172,0
245535,0
371196,0
243837,0
89392,0
171939,0
369178,0
205744,0
199998,0
118467,0
187869,0
50432,0
311381,0
178822,0
79385,0
68330,0
386762,1
299044,0
450936,1
306976,0
5366,0
15646,0
345900,0
121360,0
101991,0
482940,0
374573,0
101401,0
115567,0
222844,0
141591,0
13736,0
40808,0
478409,0
153591,0
151383,0
288011,0
272580,0
288453,0
64983,0
25947,0
448677,1
67406,0
48422,0
364488,0
98928,0
29377,0
29950,0
94137,0
318312,0
56958,0
9398,0
500245,0
228926,0
363033,0
217918,0
177958,0
238002,0
122790,0
223510,0
257841,0
191772,0
501728,0
475487,0
432618,0
403645,1
308526,0
22701,0
30117,0
305113,0
135599,0
344032,0
343978,1
366481,0
21711,0
146517,0
450762,0
133421,0
4168,0
187221,0
245243,0
131510,0
222256,0
380691,0
305176,0
274370,0
222595,0
59827,0
222954,0
184396,0
356,0
302265,0
489746,1
195977,0
74220,0
299758,0
448405,0
285220,0
141082,0
367497,0
189562,0
293725,0
360109,0
75591,0
336032,0
316909,0
333309,0
287021,0
315645,0
234867,0
123700,0
447705,1
16980,0
452723,1
310791,0
149855,0
81289,0
452359,0
280361,0
152199,0
346106,0
277559,0
317970,0
14870,0
309769,0
402975,0
239255,0
152606,0
407281,0
354675,0
87376,0
159041,0
162170,0
50963,0
299772,0
220767,0
220227,0
176072,0
167750,0
278191,0
235955,0
368411,0
192224,0
89075,0
367255,1
198196,0
332528,0
143431,1
293993,0
295407,0
384484,0
50833,0
99926,0
272487,0
129797,0
248849,0
466533,1
321411,0
204330,0
83393,0
233348,0
269256,0
83097,0
254973,0
177163,0
95304,0
330118,0
183933,0
35163,0
293055,0
267689,0
125058,0
180129,0
83740,0
265345,0
148046,0
161634,0
359613,0
128381,0
254246,0
389778,0
102807,0
290828,0
191415,0
72632,0
205590,0
461068,0
302170,0
59561,0
342574,0
157629,0
480088,0
243980,0
228799,0
227319,0
302600,0
358086,0
287574,0
377765,0
43059,0
421230,0
303586,0
305647,0
423122,0
391944,1
213378,0
158583,0
256387,0
72312,0
232085,0
408881,0
234048,0
313896,0
